service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2773425,0,0,0,0,0,0,0,20191104,20191219
2773424,0,0,0,0,0,0,0,20191103,20191229
12773431,0,0,0,0,0,0,0,20191101,20200101
12773429,0,0,0,0,0,0,0,20191102,20191229
12773430,0,0,0,0,0,0,0,20191109,20191221
2773429,0,0,0,0,0,0,0,20191101,20191228
12773427,0,0,0,0,0,0,0,20191224,20191227
12773432,0,0,0,0,0,0,0,20191225,20191228
12773425,0,0,0,0,0,0,0,20191105,20191220
2773427,0,0,0,0,0,0,0,20191223,20191226
2773426,0,0,0,0,0,0,0,20191029,20191230
12773426,0,0,0,0,0,0,0,20191030,20191231
12773424,0,0,0,0,0,0,0,20191104,20191230
2773381,0,0,0,0,0,0,0,20191101,20191229
1132941,0,0,0,0,0,0,0,20191029,20191231
2773431,0,0,0,0,0,0,0,20191031,20191231
2773432,0,0,0,0,0,0,0,20191224,20191227
2773430,0,0,0,0,0,0,0,20191108,20191220
