service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3000172,0,0,0,0,0,0,0,20191029,20191231
13000166,0,0,0,0,0,0,0,20191102,20191223
13000170,0,0,0,0,0,0,0,20191103,20191229
13048440,0,0,0,0,0,0,0,20191104,20191230
3000170,0,0,0,0,0,0,0,20191102,20191228
13048442,0,0,0,0,0,0,0,20191110,20191215
13048441,0,0,0,0,0,0,0,20191105,20191221
13000168,0,0,0,0,0,0,0,20191030,20200101
3048442,0,0,0,0,0,0,0,20191109,20191214
3048443,0,0,0,0,0,0,0,20191104,20191220
3048440,0,0,0,0,0,0,0,20191103,20191229
3048441,0,0,0,0,0,0,0,20191104,20191220
3000166,0,0,0,0,0,0,0,20191101,20191222
3000168,0,0,0,0,0,0,0,20191029,20191231
