service_id,date,exception_type
3022971,20191101,1
3063361,20191029,1
3063361,20191030,1
3063361,20191031,1
3063361,20191104,1
3063361,20191105,1
3063361,20191106,1
3063361,20191107,1
3063361,20191108,1
3063361,20191112,1
3063361,20191113,1
3063361,20191114,1
3063361,20191115,1
3063361,20191118,1
3063361,20191119,1
3063361,20191120,1
3063361,20191121,1
3063361,20191122,1
3063361,20191125,1
3063361,20191126,1
3063361,20191127,1
3063361,20191128,1
3063361,20191129,1
3063361,20191202,1
3063361,20191203,1
3063361,20191204,1
3063361,20191205,1
3063361,20191206,1
3063361,20191209,1
3063361,20191210,1
3063361,20191211,1
3063361,20191212,1
3063361,20191213,1
3063361,20191216,1
3063361,20191217,1
3063361,20191218,1
3063361,20191219,1
3063361,20191220,1
3063361,20191223,1
3063361,20191224,1
3063361,20191226,1
3063361,20191227,1
3063361,20191230,1
3063361,20191231,1
3063362,20191102,1
3063362,20191109,1
3063362,20191116,1
3063362,20191123,1
3063362,20191130,1
3063362,20191207,1
3063362,20191214,1
3063362,20191221,1
3063362,20191228,1
